UID,Order No,category,marginType,margin,leverage,openPrice,closePrice,direction,stopLossPrice,takeProfitPrice,closeType,orderType,openTime(UTC+8),closeTime(UTC+8),fundingFee,fees,Realized PNL
25657330,1.4682E+18,NCFXNZD2USD-USDT,USDT,2,25,0.58972,0.59,long,0.58977,0.5954,Take profit/ Stop loss,Autonomous Orders,31/07/2025 02:53,31/07/2025 18:32,0.01,0.0225,0.00423918
25657330,1.46844E+18,NCCOXAG2USD-USDT,USDT,4,30,3642.4,"3,622.10",long,3622.1,3676.7,Take profit/ Stop loss,Autonomous Orders,31/07/2025 18:42,31/07/2025 19:01,0,0.054,-0.6687888
25657330,1.46844E+18,NCCOXAG2USD-USDT,USDT,2,30,3642.4,"3,622.10",long,3622.1,3749.7,Take profit/ Stop loss,Autonomous Orders,31/07/2025 18:42,31/07/2025 19:01,0,0.027,-0.3343944
25657330,1.46847E+18,NCFXUSD2JPY-USDT,USDT,2,30,150.192,150.66,short,150.656,148.711,Take profit/ Stop loss,Autonomous Orders,31/07/2025 20:46,01/08/2025 00:06,0.00812193,0.027,-0.1853622
25657330,1.46847E+18,NCFXUSD2JPY-USDT,USDT,4,30,150.192,150.66,short,150.656,149.754,Take profit/ Stop loss,Autonomous Orders,31/07/2025 20:46,01/08/2025 00:06,0.01624386,0.054,-0.3707244
25657330,1.46865E+18,GER30-USDT,USDT,4,15,23869.4,"23,938.20",long,23795.5,23938.2,Take profit/ Stop loss,Autonomous Orders,01/08/2025 08:27,01/08/2025 08:33,0,0.027,0.172941
25657330,1.46865E+18,GER30-USDT,USDT,2,15,23869.4,"23,795.50",long,23795.5,24515.7,Take profit/ Stop loss,Autonomous Orders,01/08/2025 08:27,01/08/2025 15:01,0,0.0135,-0.09283936
25657330,1.46875E+18,GER30-USDT,USDT,4,15,23768.3,"23,695.00",long,23695,23837.7,Take profit/ Stop loss,Autonomous Orders,01/08/2025 15:08,01/08/2025 15:40,0,0.027,-0.1850358
25657330,1.46875E+18,GER30-USDT,USDT,2,15,23768.2,"23,694.90",long,23694.9,24415.1,Take profit/ Stop loss,Autonomous Orders,01/08/2025 15:08,01/08/2025 15:40,0,0.0135,-0.0925185
25657330,1.46844E+18,NCFXGBP2USD-USDT,USDT,4,30,1.32177,1.32,long,1.31765,1.3256,Take profit/ Stop loss,Autonomous Orders,31/07/2025 18:29,01/08/2025 16:37,-0.012,0.054,-0.37404789
25657330,1.46844E+18,NCFXGBP2USD-USDT,USDT,2,30,1.32177,1.32,long,1.31765,1.33486,Take profit/ Stop loss,Autonomous Orders,31/07/2025 18:29,01/08/2025 16:37,-0.006,0.027,-0.18702394
25657330,1.46878E+18,NCFXAUD2USD-USDT,USDT,4,30,0.64222,0.64,long,0.64021,0.64406,Take profit/ Stop loss,Autonomous Orders,01/08/2025 17:21,01/08/2025 20:30,0,0.054,0.34389053
25657330,1.46841E+18,NCFXUSD2CAD-USDT,USDT,4,30,1.38449,1.38,short,1.38885,1.38049,Take profit/ Stop loss,Autonomous Orders,31/07/2025 16:34,01/08/2025 20:48,0.036,0.054,0.34567882
25657330,1.46885E+18,GER30-USDT,USDT,2,15,23498.8,"23,424.80",long,23424.8,24145,Take profit/ Stop loss,Autonomous Orders,01/08/2025 21:27,01/08/2025 21:43,0,0.0135,-0.0944727
25657330,1.46885E+18,GER30-USDT,USDT,4,15,23498.8,"23,424.80",long,23424.8,23567.5,Take profit/ Stop loss,Autonomous Orders,01/08/2025 21:27,01/08/2025 21:43,0,0.027,-0.1889454
25657330,1.46878E+18,NCFXAUD2USD-USDT,USDT,2,30,0.64222,0.65,long,0.64591,0.65373,Take profit/ Stop loss,Autonomous Orders,01/08/2025 17:21,01/08/2025 22:52,0,0.027,0.34482496
25657330,1.46841E+18,NCFXUSD2CAD-USDT,USDT,2,30,1.38449,1.38,short,1.37999,1.37083,Take profit/ Stop loss,Autonomous Orders,31/07/2025 16:34,01/08/2025 23:27,0.018,0.027,0.19444411
25657330,1.46991E+18,XAU-USDT,USDT,3,30,3369.42,"3,379.94",short,3379.94,3359.61,Take profit/ Stop loss,Autonomous Orders,04/08/2025 19:51,04/08/2025 21:47,0,0.0405,-0.2809971
25657330,1.47073E+18,NCCOOILWTI2USD-USDT,USDT,4,30,6394,"6,327.40",long,6327.4,7159.5,Take profit/ Stop loss,Autonomous Orders,07/08/2025 02:07,07/08/2025 03:03,0,0.054,-1.2499212
25657330,1.47073E+18,NCCOOILWTI2USD-USDT,USDT,4,30,6394,"6,327.40",long,6327.4,6456.4,Take profit/ Stop loss,Autonomous Orders,07/08/2025 02:07,07/08/2025 03:03,0,0.054,-1.2499212
25657330,1.47073E+18,NCFXEUR2USD-USDT,USDT,3,30,1.16549,1.17,short,1.16913,1.16217,Take profit/ Stop loss,Autonomous Orders,07/08/2025 02:08,07/08/2025 16:00,0.02252827,0.0405,-0.28106137
25657330,1.47073E+18,NCFXEUR2USD-USDT,USDT,2,30,1.16549,1.17,short,1.16913,1.15394,Take profit/ Stop loss,Autonomous Orders,07/08/2025 02:08,07/08/2025 16:00,0.01501884,0.027,-0.18737424
25657330,1.47093E+18,XAU-USDT,USDT,3,30,3393.44,"3,383.68",short,3404.01,3383.68,Take profit/ Stop loss,Autonomous Orders,07/08/2025 15:27,07/08/2025 16:06,0.00962929,0.0405,0.2588517
25657330,1.47094E+18,NCFXAUD2USD-USDT,USDT,3,30,0.65333,0.65,short,0.65191,0.65012,manual close,Autonomous Orders,07/08/2025 15:50,07/08/2025 22:17,-0.009,0.0405,0.35957877
25657330,1.47094E+18,NCFXAUD2USD-USDT,USDT,1,30,0.65333,0.65,short,0.65015,0.64755,Take profit/ Stop loss,Autonomous Orders,07/08/2025 15:50,07/08/2025 23:38,-0.003,0.0135,0.14603607
25657330,1.47128E+18,NCCOOILWTI2USD-USDT,USDT,4,30,6285.7,"6,346.00",long,6220,6346,Take profit/ Stop loss,Autonomous Orders,08/08/2025 14:28,08/08/2025 16:34,0.02036335,0.054,1.151184
25657330,1.47128E+18,NCCOOILWTI2USD-USDT,USDT,2,30,6285.7,"6,299.70",long,6299.7,6583.5,Take profit/ Stop loss,Autonomous Orders,08/08/2025 14:28,08/08/2025 22:08,0.01018167,0.027,0.13362983
25657330,1.47093E+18,NCCOXAG2USD-USDT,USDT,4,30,3819.9,"3,765.40",short,3851.8,3765.4,Take profit/ Stop loss,Autonomous Orders,07/08/2025 15:32,11/08/2025 15:50,-0.19660634,0.054,1.71230487
25657330,1.47337E+18,NCFXUSD2JPY-USDT,USDT,3,30,146.477,146.91,long,146.027,146.906,Take profit/ Stop loss,Autonomous Orders,14/08/2025 09:13,14/08/2025 20:30,0.009,0.0405,0.2650227
25657330,1.47556E+18,NCFXNZD2USD-USDT,USDT,4,25,0.5861,0.58,long,0.58353,0.5876,Take profit/ Stop loss,Autonomous Orders,20/08/2025 10:00,20/08/2025 10:19,0,0.045,-0.438491
25657330,1.47556E+18,NCFXNZD2USD-USDT,USDT,2,25,0.5861,0.58,long,0.58351,0.59172,Take profit/ Stop loss,Autonomous Orders,20/08/2025 10:00,20/08/2025 10:19,0,0.0225,-0.220952
25657330,1.47542E+18,NCCOXAG2USD-USDT,USDT,3,30,3738.2,"3,718.00",long,3718,3776.6,Take profit/ Stop loss,Autonomous Orders,20/08/2025 00:45,20/08/2025 11:36,0.01270903,0.0405,-0.48638851
25657330,1.47553E+18,NCFXUSD2CAD-USDT,USDT,2,30,1.38684,1.39,short,1.39123,1.3732,Take profit/ Stop loss,Autonomous Orders,20/08/2025 08:08,22/08/2025 09:50,-0.00249153,0.027,-0.18943176
25657330,1.47553E+18,NCFXUSD2CAD-USDT,USDT,4,30,1.38684,1.39,short,1.39123,1.38287,Take profit/ Stop loss,Autonomous Orders,20/08/2025 08:08,22/08/2025 09:50,-0.00498307,0.054,-0.37886352
25657330,1.47593E+18,NCFXAUD2USD-USDT,USDT,4,30,0.64213,0.64,long,0.64008,0.64393,Take profit/ Stop loss,Autonomous Orders,21/08/2025 10:39,22/08/2025 22:00,0.05730027,0.054,0.33638662
25657330,1.47647E+18,NCCOXAG2USD-USDT,USDT,3,30,3885.4,"3,905.90",short,3905.9,3847.9,Take profit/ Stop loss,Autonomous Orders,22/08/2025 22:34,22/08/2025 23:34,0,0.0405,-0.4748544
25657330,1.47794E+18,XAU-USDT,USDT,4,30,3387.68,"3,387.83",short,3387.83,3355.78,Take profit/ Stop loss,Autonomous Orders,26/08/2025 23:56,27/08/2025 03:07,-0.01234544,0.054,-0.00531422
25657330,1.47802E+18,XAU-USDT,USDT,4,30,3393.25,"3,388.21",short,3388.21,3355.81,Take profit/ Stop loss,Autonomous Orders,27/08/2025 04:56,27/08/2025 23:10,-0.0000071,0.054,0.17820894
25657330,1.47868E+18,XAU-USDT,USDT,3,30,3415.14,"3,405.35",short,3425.68,3405.35,Take profit/ Stop loss,Autonomous Orders,29/08/2025 00:22,29/08/2025 18:54,0.01984661,0.0405,0.25795764
25657330,1.47901E+18,NCCOXAG2USD-USDT,USDT,3,30,3927.3,"3,960.20",short,3960.2,3889.4,Take profit/ Stop loss,Autonomous Orders,29/08/2025 22:32,30/08/2025 00:00,-0.01133306,0.0405,-0.7539525
25657330,1.47903E+18,XAU-USDT,USDT,4,30,3447.91,"3,437.90",short,3458.69,3437.9,Take profit/ Stop loss,Autonomous Orders,30/08/2025 00:08,01/09/2025 09:25,0.09748202,0.054,0.34843581
25657330,1.47903E+18,XAU-USDT,USDT,2,30,3447.91,"3,458.69",short,3458.69,3400.57,Take profit/ Stop loss,Autonomous Orders,30/08/2025 00:08,01/09/2025 09:59,0.048741,0.027,-0.1876197
25657330,1.48036E+18,NCFXGBP2USD-USDT,USDT,4,30,1.33962,1.34,long,1.33538,1.3435,Take profit/ Stop loss,Autonomous Orders,02/09/2025 15:59,02/09/2025 20:27,0.01632199,0.054,-0.37984326
25657330,1.48153E+18,NCFXAUD2USD-USDT,USDT,4,30,0.65749,0.66,short,0.65888,0.65556,Take profit/ Stop loss,Autonomous Orders,05/09/2025 21:11,05/09/2025 22:37,0,0.054,0.352248
25657330,1.48154E+18,NCFXEUR2USD-USDT,USDT,3,30,1.17543,1.17,short,1.17907,1.17211,Take profit/ Stop loss,Autonomous Orders,05/09/2025 22:02,06/09/2025 02:13,0.01485063,0.0405,0.2541481
25657330,1.48154E+18,NCFXEUR2USD-USDT,USDT,2,30,1.17543,1.17,short,1.17263,1.16385,Take profit/ Stop loss,Autonomous Orders,05/09/2025 22:02,08/09/2025 14:52,0.07870449,0.027,0.1429434
25657330,1.48287E+18,NCFXAUD2USD-USDT,USDT,4,30,0.66115,0.66,short,0.66254,0.65928,Take profit/ Stop loss,Autonomous Orders,09/09/2025 13:54,09/09/2025 22:03,0.01834248,0.054,0.33946316
25657330,1.48537E+18,NCFXEUR2USD-USDT,USDT,2,30,1.17813,1.18,short,1.18174,1.16647,Take profit/ Stop loss,Autonomous Orders,16/09/2025 11:32,16/09/2025 17:48,0.00790407,0.027,-0.18385945
25657330,1.48537E+18,NCFXEUR2USD-USDT,USDT,4,30,1.17813,1.18,short,1.18174,1.17477,Take profit/ Stop loss,Autonomous Orders,16/09/2025 11:32,16/09/2025 17:48,0.01580815,0.054,-0.36771891
25657330,1.4854E+18,NCFXGBP2USD-USDT,USDT,4,30,1.36255,1.37,short,1.36669,1.35855,Take profit/ Stop loss,Autonomous Orders,16/09/2025 14:00,16/09/2025 22:14,-0.02003219,0.054,-0.36461437
25657330,1.4241E+18,XAU-USDT,USDT,2,30,3092.8,"3,132.13",long,3110.5,3169,manual close,Autonomous Orders,31/03/2025 09:56,02/04/2025 10:34,-0.02768564,0.027,0.76279846
25657330,1.4241E+18,XAU-USDT,USDT,2,30,3092.8,"3,110.50",long,3110.5,3169,Take profit/ Stop loss,Autonomous Orders,31/03/2025 09:56,02/04/2025 13:33,-0.02768564,0.027,0.34331482
25657330,1.42539E+18,NCCOOILWTI2USD-USDT,USDT,6,30,6612.7,"6,630.00",long,6630,6710.5,Take profit/ Stop loss,Autonomous Orders,03/04/2025 23:17,04/04/2025 01:10,0.02479005,0.081,0.47101146
25657330,1.42513E+18,GER30-USDT,USDT,6,15,21710.5,"21,536.10",long,21536.1,22345,Take profit/ Stop loss,Autonomous Orders,03/04/2025 06:29,04/04/2025 11:51,0.00130858,0.0405,-0.73705985
25657330,1.4258E+18,GER30-USDT,USDT,6,15,20506.8,"20,357.60",long,20357.6,-1,Take profit/ Stop loss,Autonomous Orders,05/04/2025 02:20,05/04/2025 03:51,0,0.0405,-0.6548067
25657330,1.43177E+18,NCFXNZD2USD-USDT,USDT,6,25,0.60067,0.6,short,0.60169,0.59666,Take profit/ Stop loss,Autonomous Orders,21/04/2025 13:55,21/04/2025 15:57,0,0.0675,-0.254715
25657330,1.43242E+18,XAU-USDT,USDT,6,30,3365.84,"3,367.07",long,3367.07,3389.71,Take profit/ Stop loss,Autonomous Orders,23/04/2025 08:53,23/04/2025 08:55,0,0.081,0.0657774
25657330,1.43239E+18,GER30-USDT,USDT,6,15,21763.2,"21,817.10",short,21817.1,21483.4,Take profit/ Stop loss,Autonomous Orders,23/04/2025 07:02,23/04/2025 12:02,-0.01317582,0.0405,-0.2228985
25657330,1.43242E+18,NCCOOILWTI2USD-USDT,USDT,6,30,6403.9,"6,433.10",short,6433.1,6353,Take profit/ Stop loss,Autonomous Orders,23/04/2025 09:08,23/04/2025 13:53,0,0.081,-0.82040609
25657330,1.43553E+18,NCFXUSD2JPY-USDT,USDT,6,30,145.249,145.43,short,145.425,144.275,Take profit/ Stop loss,Autonomous Orders,01/05/2025 22:48,01/05/2025 22:52,0,0.081,-0.2181078
25657330,1.43553E+18,NCFXUSD2JPY-USDT,USDT,6,30,145.3,145.53,short,145.533,144.271,Take profit/ Stop loss,Autonomous Orders,01/05/2025 23:02,01/05/2025 23:35,0,0.081,-0.2886426
25657330,1.43555E+18,GER30-USDT,USDT,6,15,22726.2,"22,649.60",long,22649.6,-1,Take profit/ Stop loss,Autonomous Orders,01/05/2025 23:58,02/05/2025 04:02,-0.01301515,0.0405,-0.30215069
25657330,1.43561E+18,GER30-USDT,USDT,6,15,22650.3,"23,057.10",long,23057.1,-1,Take profit/ Stop loss,Autonomous Orders,02/05/2025 04:12,02/05/2025 23:05,-0.02462644,0.0405,1.62509398
25657330,1.43953E+18,NCFXEUR2USD-USDT,USDT,6,30,1.111,1.11,long,1.1086,1.12171,Take profit/ Stop loss,Autonomous Orders,13/05/2025 00:12,13/05/2025 00:57,0,0.081,-0.38877599
25657330,1.43955E+18,NCFXEUR2USD-USDT,USDT,4,30,1.10869,1.12,long,1.10937,1.12172,manual close,Autonomous Orders,13/05/2025 00:59,13/05/2025 23:33,0.03456843,0.054,0.93735391
25657330,1.43955E+18,NCFXGBP2USD-USDT,USDT,4,30,1.3174,1.33,long,1.32188,1.33349,manual close,Autonomous Orders,13/05/2025 01:20,13/05/2025 23:34,0.02399999,0.054,0.95008394
25657330,1.43955E+18,NCFXGBP2USD-USDT,USDT,2,30,1.3174,1.33,long,1.32989,1.33689,Take profit/ Stop loss,Autonomous Orders,13/05/2025 01:20,14/05/2025 10:42,-0.00803847,0.027,0.56879745
25657330,1.43955E+18,NCFXEUR2USD-USDT,USDT,2,30,1.10869,1.12,long,1.11942,1.12172,Take profit/ Stop loss,Autonomous Orders,13/05/2025 00:59,14/05/2025 12:01,0.01695476,0.027,0.58063381
25657330,1.44207E+18,NCCOOILWTI2USD-USDT,USDT,6,30,6257.9,"6,226.40",short,6277.7,6226.4,Take profit/ Stop loss,Autonomous Orders,20/05/2025 00:22,20/05/2025 00:44,0,0.081,0.90605515
25657330,1.44301E+18,NCCOXAG2USD-USDT,USDT,6,30,3346.3,"3,280.40",short,3370.9,3280.4,Take profit/ Stop loss,Autonomous Orders,22/05/2025 14:27,22/05/2025 18:51,0.018,0.081,3.5449622
25657330,1.44296E+18,XAU-USDT,USDT,3,30,3343.4,"3,294.55",short,3340.3,3246.07,manual close,Autonomous Orders,22/05/2025 11:11,22/05/2025 23:30,-0.01067769,0.0405,1.31496773
25657330,1.44296E+18,XAU-USDT,USDT,3,30,3343.4,"3,306.74",short,3306.74,3246.07,Take profit/ Stop loss,Autonomous Orders,22/05/2025 11:11,23/05/2025 08:30,-0.03240923,0.0405,0.98680475
25657330,1.44355E+18,GER30-USDT,USDT,6,15,23600.6,"23,973.90",long,23772.5,23973.9,Take profit/ Stop loss,Autonomous Orders,24/05/2025 02:22,26/05/2025 08:16,0.07564122,0.0405,1.42606722
25657330,1.44436E+18,NCFXNZD2USD-USDT,USDT,4,25,0.59898,0.6,short,0.60166,0.59176,Take profit/ Stop loss,Autonomous Orders,26/05/2025 07:54,26/05/2025 09:48,0.01,0.045,-0.447427
25657330,1.44439E+18,NCFXNZD2USD-USDT,USDT,2,25,0.60142,0.6,short,0.59767,0.59181,manual close,Autonomous Orders,26/05/2025 09:52,27/05/2025 22:09,0.02,0.0225,0.50128765
25657330,1.44354E+18,NCFXEUR2USD-USDT,USDT,6,30,1.13565,1.14,short,1.13514,1.11816,Take profit/ Stop loss,Autonomous Orders,24/05/2025 01:36,27/05/2025 22:26,0.23337744,0.081,0.08079398
25657330,1.44438E+18,NCFXEUR2USD-USDT,USDT,2,30,1.13931,1.13,short,1.13783,1.12833,manual close,Autonomous Orders,26/05/2025 08:53,27/05/2025 22:33,0.03095659,0.027,0.23802632
25657330,1.44354E+18,NCFXGBP2USD-USDT,USDT,6,30,1.35287,1.35,short,1.35242,1.32779,Take profit/ Stop loss,Autonomous Orders,24/05/2025 01:38,27/05/2025 22:44,0.198,0.081,0.05984166
25657330,1.44438E+18,NCFXEUR2USD-USDT,USDT,2,30,1.13931,1.13,short,1.13568,1.12833,manual close,Autonomous Orders,26/05/2025 08:53,27/05/2025 22:46,0.03095659,0.027,0.28331439
25657330,1.44438E+18,NCFXEUR2USD-USDT,USDT,2,30,1.13931,1.13,short,1.13376,1.12833,Take profit/ Stop loss,Autonomous Orders,26/05/2025 08:53,27/05/2025 23:25,0.0309566,0.027,0.29226652
25657330,1.44439E+18,NCFXNZD2USD-USDT,USDT,2,25,0.60142,0.59,short,0.59433,0.59181,Take profit/ Stop loss,Autonomous Orders,26/05/2025 09:52,28/05/2025 00:08,0.015,0.0225,0.5894076
25657330,1.44605E+18,GER30-USDT,USDT,6,15,24024.8,"23,872.60",long,23872.6,24625,Take profit/ Stop loss,Autonomous Orders,30/05/2025 23:29,02/06/2025 14:14,0.09246698,0.0405,-0.57186566
25657330,1.44721E+18,NCCOXAG2USD-USDT,USDT,2,30,3474.4,"3,400.90",short,3467.7,3349.1,manual close,Autonomous Orders,03/06/2025 04:29,03/06/2025 11:43,-0.00646686,0.027,1.26918681
25657330,1.44714E+18,XAU-USDT,USDT,4,30,3374.59,"3,362.62",short,3362.62,3353.62,Take profit/ Stop loss,Autonomous Orders,02/06/2025 23:46,03/06/2025 11:45,-0.00077389,0.054,0.42564577
25657330,1.44714E+18,NCFXAUD2USD-USDT,USDT,2,30,0.64933,0.65,short,0.65298,0.64052,manual close,Autonomous Orders,02/06/2025 23:53,03/06/2025 11:49,0.01854431,0.027,0.2531808
25657330,1.44721E+18,NCCOXAG2USD-USDT,USDT,2.5,30,3474.4,"3,439.10",short,3439.1,3349.1,Take profit/ Stop loss,Autonomous Orders,03/06/2025 04:29,03/06/2025 20:42,-0.01667523,0.03375,0.76214351
25657330,1.44714E+18,NCFXEUR2USD-USDT,USDT,2,30,1.14281,1.14,short,1.1398,1.12973,manual close,Autonomous Orders,02/06/2025 23:51,03/06/2025 23:57,0.03264141,0.027,0.29513605
25657330,1.44714E+18,NCFXNZD2USD-USDT,USDT,2,25,0.6031,0.6,short,0.60236,0.58998,manual close,Autonomous Orders,02/06/2025 23:55,04/06/2025 00:00,-0.015,0.0225,0.267021
25657330,1.42431E+18,NCCOOILWTI2USD-USDT,USDT,10,30,7105.5,"7,177.90",short,7177.9,7022.9,Take profit/ Stop loss,Autonomous Orders,31/03/2025 23:46,01/04/2025 18:21,0.13033877,0.135,-3.05697737
25657330,1.42428E+18,NCCOXAG2USD-USDT,USDT,4,30,3357.2,"3,375.50",long,3375.5,3495.1,Take profit/ Stop loss,Autonomous Orders,31/03/2025 21:44,01/04/2025 22:11,0.0440854,0.054,0.65398585
25657330,1.4251E+18,NCFXEUR2USD-USDT,USDT,6,30,1.08797,1.09,short,1.09141,1.0827,Take profit/ Stop loss,Autonomous Orders,03/04/2025 04:13,03/04/2025 04:17,0,0.081,-0.569133
25657330,1.4251E+18,NCFXAUD2USD-USDT,USDT,6,30,0.63346,0.63,short,0.63546,0.62972,Take profit/ Stop loss,Autonomous Orders,03/04/2025 04:17,03/04/2025 04:26,0,0.081,1.0627344
25657330,1.42513E+18,GER30-USDT,USDT,6,15,21726.9,"21,613.30",long,21613.3,22351.1,Take profit/ Stop loss,Autonomous Orders,03/04/2025 06:00,03/04/2025 06:20,0,0.0405,-0.4705686
25657330,1.42511E+18,NCFXUSD2CAD-USDT,USDT,6,30,1.4227,1.42,long,1.42371,1.43063,Take profit/ Stop loss,Autonomous Orders,03/04/2025 05:06,03/04/2025 07:25,0,0.081,0.12796653
25657330,1.4251E+18,NCFXGBP2USD-USDT,USDT,5,30,1.30034,1.3,short,1.30439,1.29398,Take profit/ Stop loss,Autonomous Orders,03/04/2025 04:14,03/04/2025 07:32,0,0.0675,-0.467314
25657330,1.42524E+18,NCFXEUR2USD-USDT,USDT,6,30,1.09245,1.1,short,1.09585,1.08714,Take profit/ Stop loss,Autonomous Orders,03/04/2025 13:23,03/04/2025 14:34,0,0.081,-0.5602086
25657330,1.42529E+18,NCFXNZD2USD-USDT,USDT,6,25,0.57896,0.58,short,0.58084,0.57558,Take profit/ Stop loss,Autonomous Orders,03/04/2025 16:40,03/04/2025 18:04,0,0.0675,-0.48708
25657330,1.42531E+18,NCCOOILWTI2USD-USDT,USDT,6,30,6853.5,"6,817.20",long,6817.2,6920.1,Take profit/ Stop loss,Autonomous Orders,03/04/2025 17:49,03/04/2025 18:22,0,0.081,-0.9533808
25657330,1.42531E+18,NCCOXAG2USD-USDT,USDT,6,30,3257.1,"3,245.40",long,3245.4,3287.6,Take profit/ Stop loss,Autonomous Orders,03/04/2025 17:58,03/04/2025 18:26,0,0.081,-0.646587
25657330,1.42534E+18,NCCOOILWTI2USD-USDT,USDT,6,30,6689.6,"6,653.20",long,6653.2,6753.8,Take profit/ Stop loss,Autonomous Orders,03/04/2025 20:22,03/04/2025 20:35,0,0.081,-0.9794304
25657330,1.42531E+18,NCFXAUD2USD-USDT,USDT,5,30,0.6355,0.64,short,0.6375,0.63176,Take profit/ Stop loss,Autonomous Orders,03/04/2025 18:12,03/04/2025 21:09,0,0.0675,-0.47203604
25657330,1.42536E+18,XAU-USDT,USDT,4,30,3056.84,"3,116.63",long,3047.27,3168.97,manual close,Autonomous Orders,03/04/2025 21:12,03/04/2025 22:16,0,0.054,2.3471292
25657330,1.42536E+18,XAU-USDT,USDT,2,30,3056.84,"3,112.83",long,3112.83,3168.97,Take profit/ Stop loss,Autonomous Orders,03/04/2025 21:12,03/04/2025 22:21,0,0.027,1.098978
25657330,1.42538E+18,NCCOOILWTI2USD-USDT,USDT,6,30,6622.2,"6,586.90",long,6586.9,6686.1,Take profit/ Stop loss,Autonomous Orders,03/04/2025 22:34,03/04/2025 23:08,0,0.081,-0.959499
25657330,1.42556E+18,NCCOXAG2USD-USDT,USDT,6,30,3156.5,"3,144.80",long,3144.8,3187,Take profit/ Stop loss,Autonomous Orders,04/04/2025 10:40,04/04/2025 11:36,0,0.081,-0.6671934
25657330,1.42563E+18,NCCOOILWTI2USD-USDT,USDT,6,30,6529.9,"6,495.00",long,6495,6592.9,Take profit/ Stop loss,Autonomous Orders,04/04/2025 15:30,04/04/2025 16:14,0.02533597,0.081,-0.9620352
25657330,1.42568E+18,NCFXAUD2USD-USDT,USDT,6,30,0.61777,0.62,long,0.61582,0.62138,Take profit/ Stop loss,Autonomous Orders,04/04/2025 18:37,04/04/2025 18:52,0,0.081,-0.5681718
25657330,1.42574E+18,XAU-USDT,USDT,6,30,3040.03,"3,030.41",long,3030.41,3169.22,Take profit/ Stop loss,Autonomous Orders,04/04/2025 22:45,04/04/2025 22:49,0,0.081,-0.5695992
25657330,1.4266E+18,XAU-USDT,USDT,6,30,2988.65,"2,979.10",long,2979.1,3006.22,Take profit/ Stop loss,Autonomous Orders,07/04/2025 07:27,07/04/2025 07:32,0,0.081,-0.5751756
25657330,1.42671E+18,GER30-USDT,USDT,6,15,19122.7,"18,967.50",long,18967.5,-1,Take profit/ Stop loss,Autonomous Orders,07/04/2025 15:00,07/04/2025 15:04,0,0.0405,-0.73044
25657330,1.42683E+18,NCFXGBP2USD-USDT,USDT,6,30,1.27778,1.27,long,1.27384,1.28535,Take profit/ Stop loss,Autonomous Orders,07/04/2025 22:41,07/04/2025 23:28,0,0.081,-0.5550246
25657330,1.42727E+18,GER30-USDT,USDT,2,15,19496,"19,660.80",long,19526.5,20219,manual close,Autonomous Orders,09/04/2025 03:38,09/04/2025 03:58,0,0.0135,0.2535903
25657330,1.42727E+18,GER30-USDT,USDT,4,15,19496,"19,526.50",long,19526.5,20219,Take profit/ Stop loss,Autonomous Orders,09/04/2025 03:38,09/04/2025 06:04,0,0.027,0.0938652
25657330,1.4276E+18,GER30-USDT,USDT,6,15,21142.9,"20,716.20",short,21319.8,20716.2,Take profit/ Stop loss,Autonomous Orders,10/04/2025 01:34,10/04/2025 01:40,0,0.0405,1.8163539
25657330,1.42774E+18,XAU-USDT,USDT,6,30,3126.33,"3,107.99",short,3136.11,3107.99,Take profit/ Stop loss,Autonomous Orders,10/04/2025 11:20,10/04/2025 15:38,0,0.081,1.05619628
25657330,1.42793E+18,NCFXEUR2USD-USDT,USDT,6,30,1.11855,1.12,short,1.12205,1.11306,Take profit/ Stop loss,Autonomous Orders,10/04/2025 23:25,10/04/2025 23:42,0,0.081,-0.563229
25657330,1.42806E+18,NCFXEUR2USD-USDT,USDT,6,30,1.1298,1.13,short,1.1333,1.12431,Take profit/ Stop loss,Autonomous Orders,11/04/2025 08:32,11/04/2025 08:32,0,0.081,-0.5576202
25657330,1.42817E+18,NCFXGBP2USD-USDT,USDT,6,30,1.30611,1.31,short,1.31011,1.29835,Take profit/ Stop loss,Autonomous Orders,11/04/2025 15:32,11/04/2025 16:41,-0.018,0.081,-0.5512536
25657330,1.42808E+18,NCFXNZD2USD-USDT,USDT,6,25,0.57808,0.58,short,0.58001,0.57478,Take profit/ Stop loss,Autonomous Orders,11/04/2025 09:36,11/04/2025 16:46,-0.015,0.0675,-0.50084146
25657330,1.42818E+18,NCFXUSD2JPY-USDT,USDT,6,30,142.577,142.11,long,142.107,143.417,Take profit/ Stop loss,Autonomous Orders,11/04/2025 16:02,11/04/2025 16:51,0,0.081,-0.5933628
25657330,1.42828E+18,NCCOXAG2USD-USDT,USDT,6,30,3191.2,"3,202.20",short,3202.2,3176,Take profit/ Stop loss,Autonomous Orders,11/04/2025 22:45,11/04/2025 22:56,0,0.081,-0.6204546
25657330,1.42924E+18,NCFXAUD2USD-USDT,USDT,6,30,0.63136,0.63,short,0.63334,0.62763,Take profit/ Stop loss,Autonomous Orders,14/04/2025 14:29,14/04/2025 16:15,0.018,0.081,-0.5644944
25657330,1.42925E+18,NCFXGBP2USD-USDT,USDT,6,30,1.31711,1.32,short,1.32115,1.30939,Take profit/ Stop loss,Autonomous Orders,14/04/2025 14:50,15/04/2025 12:26,0.063933,0.081,-0.55204214
